Timestamp,Open,High,Low,Close,Volume
2026-05-24 00:15:00,656.26,656.65,655.47,656.47,497.53
2026-05-24 00:30:00,656.46,657.66,656.43,656.72,657.084
2026-05-24 00:45:00,656.72,657.89,656.07,656.59,831.011
2026-05-24 01:00:00,656.59,657.55,656.36,657.01,641.091
2026-05-24 01:15:00,657.01,658.0,656.79,657.79,776.743
2026-05-24 01:30:00,657.8,658.17,657.27,657.39,372.99
2026-05-24 01:45:00,657.39,657.56,656.88,657.4,405.733
2026-05-24 02:00:00,657.4,658.14,656.63,658.14,891.844
2026-05-24 02:15:00,658.14,658.75,656.28,656.48,1158.597
2026-05-24 02:30:00,656.48,657.51,656.13,657.26,651.687
2026-05-24 02:45:00,657.27,658.04,657.19,657.89,366.771
2026-05-24 03:00:00,657.9,658.91,657.36,658.21,488.979
2026-05-24 03:15:00,658.21,658.68,657.93,658.44,297.5
2026-05-24 03:30:00,658.45,658.45,656.36,656.43,574.528
2026-05-24 03:45:00,656.43,657.42,656.42,657.14,943.739
2026-05-24 04:00:00,657.14,658.05,656.63,657.17,583.495
2026-05-24 04:15:00,657.18,657.49,656.39,656.39,273.293
2026-05-24 04:30:00,656.39,657.58,656.33,656.81,350.218
2026-05-24 04:45:00,656.82,656.97,656.33,656.36,328.079
2026-05-24 05:00:00,656.36,656.36,655.28,655.42,572.81
2026-05-24 05:15:00,655.42,655.49,654.47,654.94,698.629
2026-05-24 05:30:00,654.93,654.96,654.01,654.13,1020.158
2026-05-24 05:45:00,654.13,655.89,654.09,655.35,1071.413
2026-05-24 06:00:00,655.34,655.68,654.91,655.35,2167.177
2026-05-24 06:15:00,655.34,655.53,654.95,654.95,1835.495
2026-05-24 06:30:00,654.95,656.33,654.89,656.07,322.831
2026-05-24 06:45:00,656.07,657.93,655.96,657.43,879.676
2026-05-24 07:00:00,657.43,657.65,656.26,656.38,469.302
2026-05-24 07:15:00,656.37,656.51,656.03,656.32,190.192
2026-05-24 07:30:00,656.33,656.85,655.93,656.73,331.723
2026-05-24 07:45:00,656.73,656.8,656.22,656.64,395.456
2026-05-24 08:00:00,656.64,656.92,656.22,656.51,569.71
2026-05-24 08:15:00,656.51,658.89,656.5,658.02,995.335
2026-05-24 08:30:00,658.02,658.9,657.97,658.6,787.411
2026-05-24 08:45:00,658.6,659.0,658.47,658.68,505.229
2026-05-24 09:00:00,658.69,658.75,658.08,658.75,483.001
2026-05-24 09:15:00,658.74,660.12,658.5,659.74,3106.675
2026-05-24 09:30:00,659.74,660.17,659.25,659.8,816.325
2026-05-24 09:45:00,659.8,660.16,659.64,659.79,416.434
2026-05-24 10:00:00,659.79,659.81,659.01,659.3,1995.696
2026-05-24 10:15:00,659.3,662.6,659.25,660.9,2045.494
2026-05-24 10:30:00,660.89,661.0,659.97,660.47,885.87
2026-05-24 10:45:00,660.48,660.94,660.23,660.85,385.75
2026-05-24 11:00:00,660.86,662.6,660.85,661.47,1257.385
2026-05-24 11:15:00,661.47,661.49,660.51,660.65,954.459
2026-05-24 11:30:00,660.65,661.5,660.64,661.43,1079.727
2026-05-24 11:45:00,661.43,661.98,661.0,661.27,810.338
2026-05-24 12:00:00,661.27,661.31,660.18,660.38,640.749
2026-05-24 12:15:00,660.38,660.39,658.5,658.61,1433.026
2026-05-24 12:30:00,658.61,659.85,658.47,659.43,785.764
2026-05-24 12:45:00,659.43,660.18,659.28,660.13,1293.564
2026-05-24 13:00:00,660.13,660.8,660.13,660.26,493.684
2026-05-24 13:15:00,660.26,660.45,659.62,659.69,698.51
2026-05-24 13:30:00,659.7,660.18,658.92,659.35,1033.107
2026-05-24 13:45:00,659.36,659.46,656.46,657.45,1505.039
2026-05-24 14:00:00,657.45,658.4,654.9,655.88,2206.506
2026-05-24 14:15:00,655.89,657.1,652.07,655.35,3399.06
2026-05-24 14:30:00,655.35,656.64,655.35,656.28,1096.822
2026-05-24 14:45:00,656.27,656.57,655.53,655.62,877.795
2026-05-24 15:00:00,655.61,656.6,655.16,656.43,658.646
2026-05-24 15:15:00,656.43,656.65,655.78,655.9,718.964
2026-05-24 15:30:00,655.89,656.49,655.25,655.78,428.391
2026-05-24 15:45:00,655.78,655.95,655.34,655.51,375.256
2026-05-24 16:00:00,655.54,656.8,655.26,656.57,688.313
2026-05-24 16:15:00,656.58,657.71,656.21,656.36,734.913
2026-05-24 16:30:00,656.37,656.45,655.24,655.67,324.789
2026-05-24 16:45:00,655.68,656.95,655.59,656.79,366.347
2026-05-24 17:00:00,656.78,657.54,656.6,657.22,648.887
2026-05-24 17:15:00,657.23,657.42,656.65,656.66,278.764
2026-05-24 17:30:00,656.66,657.45,656.59,657.03,258.401
2026-05-24 17:45:00,657.04,657.33,656.29,656.29,398.317
2026-05-24 18:00:00,656.29,656.38,655.41,655.78,655.164
2026-05-24 18:15:00,655.79,656.09,655.01,655.09,284.659
2026-05-24 18:30:00,655.1,656.12,655.0,655.47,490.264
2026-05-24 18:45:00,655.48,655.95,655.0,655.38,412.269
2026-05-24 19:00:00,655.39,656.39,655.21,655.61,302.875
2026-05-24 19:15:00,655.61,656.25,655.37,655.44,199.633
2026-05-24 19:30:00,655.44,655.99,655.28,655.85,185.147
2026-05-24 19:45:00,655.85,656.45,655.84,656.16,115.131
2026-05-24 20:00:00,656.16,656.28,655.34,655.91,272.43
2026-05-24 20:15:00,655.9,656.16,655.24,655.7,316.756
2026-05-24 20:30:00,655.7,655.99,655.48,655.66,266.911
2026-05-24 20:45:00,655.67,656.04,655.0,655.16,227.886
2026-05-24 21:00:00,655.16,655.93,655.15,655.8,249.212
2026-05-24 21:15:00,655.8,655.8,652.71,653.39,1034.261
2026-05-24 21:30:00,653.39,653.52,650.1,650.11,1732.727
2026-05-24 21:45:00,650.11,651.21,649.68,650.2,838.075
2026-05-24 22:00:00,650.2,656.0,650.19,655.74,1740.732
2026-05-24 22:15:00,655.75,656.0,655.01,655.18,658.768
2026-05-24 22:30:00,655.19,656.0,653.43,654.4,1201.352
2026-05-24 22:45:00,654.41,655.85,654.18,654.68,556.934
2026-05-24 23:00:00,654.68,655.69,654.68,655.36,322.846
2026-05-24 23:15:00,655.36,655.8,654.99,655.09,316.327
2026-05-24 23:30:00,655.1,657.65,655.09,657.46,747.365
2026-05-24 23:45:00,657.46,657.46,656.57,656.57,381.098
2026-05-25 00:00:00,656.58,658.99,656.58,658.7,1219.671
2026-05-25 00:15:00,658.7,659.24,658.43,659.23,468.438
2026-05-25 00:30:00,659.24,659.71,658.35,658.46,447.713
2026-05-25 00:45:00,658.46,659.29,657.85,658.91,410.048
2026-05-25 01:00:00,658.92,659.16,657.83,658.56,350.601
2026-05-25 01:15:00,658.56,659.85,658.56,659.4,557.74
2026-05-25 01:30:00,659.4,659.49,657.64,657.71,546.576
2026-05-25 01:45:00,657.71,657.99,655.76,655.89,439.829
2026-05-25 02:00:00,655.9,659.98,655.9,659.59,1463.856
2026-05-25 02:15:00,659.59,659.59,657.07,657.81,341.068
2026-05-25 02:30:00,657.8,658.2,656.67,657.07,484.182
2026-05-25 02:45:00,657.08,657.54,656.77,657.01,431.001
2026-05-25 03:00:00,657.01,657.46,655.96,656.35,1013.549
2026-05-25 03:15:00,656.36,656.82,656.03,656.2,219.603
2026-05-25 03:30:00,656.22,656.87,656.01,656.84,247.326
2026-05-25 03:45:00,656.84,657.18,656.11,657.07,315.47
2026-05-25 04:00:00,657.08,657.6,656.64,656.83,539.908
2026-05-25 04:15:00,656.82,658.13,656.4,658.13,293.565
2026-05-25 04:30:00,658.13,658.85,657.73,658.71,537.224
2026-05-25 04:45:00,658.72,659.88,658.71,659.36,993.075
2026-05-25 05:00:00,659.37,660.51,659.16,660.23,627.738
2026-05-25 05:15:00,660.23,660.5,659.93,659.96,954.538
2026-05-25 05:30:00,659.95,660.95,659.84,660.79,1059.278
2026-05-25 05:45:00,660.79,661.29,660.01,660.77,1117.107
2026-05-25 06:00:00,660.77,661.63,660.2,660.23,761.169
2026-05-25 06:15:00,660.24,660.42,659.14,659.84,630.187
2026-05-25 06:30:00,659.84,661.34,659.83,661.28,384.619
2026-05-25 06:45:00,661.27,661.98,660.64,660.81,1312.432
2026-05-25 07:00:00,660.81,661.98,660.75,661.24,886.022
2026-05-25 07:15:00,661.23,661.71,660.08,660.42,1266.478
2026-05-25 07:30:00,660.42,661.56,660.29,661.08,1119.928
2026-05-25 07:45:00,661.07,661.92,660.96,661.92,914.535
